Emotions,Path
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_19/03-02-03-02-02-02-19.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_19/03-02-03-01-01-02-19.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_19/03-02-02-02-01-01-19.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_19/03-02-02-01-02-01-19.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-05-01-02-01-10.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-06-01-02-02-10.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-06-02-01-02-10.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-05-02-01-01-10.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-04-01-01-02-10.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-04-02-02-02-10.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-03-02-02-02-10.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-03-01-01-02-10.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-02-02-01-01-10.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-02-01-02-01-10.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-03-02-01-01-10.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-03-01-02-01-10.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-02-02-02-02-10.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-02-01-01-02-10.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-06-01-01-01-10.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-05-01-01-02-10.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-05-02-02-02-10.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-06-02-02-01-10.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-04-01-02-01-10.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-04-02-01-01-10.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-02-01-02-02-10.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-02-02-01-02-10.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-03-01-01-01-10.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-03-02-02-01-10.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-04-02-02-01-10.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-04-01-01-01-10.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-05-02-01-02-10.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-06-02-01-01-10.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-06-01-02-01-10.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-05-01-02-02-10.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-04-02-01-02-10.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-04-01-02-02-10.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-06-02-02-02-10.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-05-02-02-01-10.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-05-01-01-01-10.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-06-01-01-02-10.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-02-01-01-01-10.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-02-02-02-01-10.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-03-01-02-02-10.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_10/03-02-03-02-01-02-10.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-02-01-02-01-17.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-02-02-01-01-17.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-03-01-01-02-17.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-03-02-02-02-17.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-04-02-02-02-17.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-04-01-01-02-17.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-06-02-01-02-17.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-05-02-01-01-17.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-05-01-02-01-17.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-06-01-02-02-17.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-04-02-01-01-17.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-04-01-02-01-17.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-05-02-02-02-17.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-06-02-02-01-17.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-06-01-01-01-17.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-05-01-01-02-17.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-02-01-01-02-17.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-02-02-02-02-17.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-03-01-02-01-17.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-03-02-01-01-17.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-06-01-02-01-17.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-05-01-02-02-17.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-05-02-01-02-17.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-06-02-01-01-17.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-04-01-01-01-17.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-04-02-02-01-17.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-03-02-02-01-17.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-03-01-01-01-17.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-02-02-01-02-17.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-02-01-02-02-17.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-03-02-01-02-17.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-03-01-02-02-17.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-02-02-02-01-17.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-02-01-01-01-17.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-05-01-01-01-17.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-06-01-01-02-17.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-06-02-02-02-17.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-05-02-02-01-17.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-04-01-02-02-17.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_17/03-02-04-02-01-02-17.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-06-01-02-02-04.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-05-01-02-01-04.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-05-02-01-01-04.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-06-02-01-02-04.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-04-01-01-02-04.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-04-02-02-02-04.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-03-02-02-02-04.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-03-01-01-02-04.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-02-02-01-01-04.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-02-01-02-01-04.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-03-02-01-01-04.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-03-01-02-01-04.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-02-02-02-02-04.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-02-01-01-02-04.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-05-01-01-02-04.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-06-01-01-01-04.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-06-02-02-01-04.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-05-02-02-02-04.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-04-01-02-01-04.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-04-02-01-01-04.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-02-01-02-02-04.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-02-02-01-02-04.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-03-01-01-01-04.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-03-02-02-01-04.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-04-02-02-01-04.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-04-01-01-01-04.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-06-02-01-01-04.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-05-02-01-02-04.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-05-01-02-02-04.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-06-01-02-01-04.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-04-02-01-02-04.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-04-01-02-02-04.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-05-02-02-01-04.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-06-02-02-02-04.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-06-01-01-02-04.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-05-01-01-01-04.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-02-01-01-01-04.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-02-02-02-01-04.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-03-01-02-02-04.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_04/03-02-03-02-01-02-04.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-02-01-02-01-03.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-02-02-01-01-03.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-03-01-01-02-03.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-03-02-02-02-03.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-04-02-02-02-03.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-04-01-01-02-03.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-05-02-01-01-03.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-06-02-01-02-03.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-06-01-02-02-03.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-05-01-02-01-03.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-04-02-01-01-03.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-04-01-02-01-03.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-06-02-02-01-03.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-05-02-02-02-03.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-05-01-01-02-03.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-06-01-01-01-03.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-02-01-01-02-03.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-02-02-02-02-03.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-03-01-02-01-03.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-03-02-01-01-03.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-05-01-02-02-03.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-06-01-02-01-03.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-06-02-01-01-03.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-05-02-01-02-03.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-04-01-01-01-03.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-04-02-02-01-03.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-03-02-02-01-03.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-03-01-01-01-03.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-02-02-01-02-03.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-02-01-02-02-03.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-03-02-01-02-03.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-03-01-02-02-03.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-02-02-02-01-03.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-02-01-01-01-03.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-06-01-01-02-03.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-05-01-01-01-03.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-05-02-02-01-03.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-06-02-02-02-03.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-04-01-02-02-03.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_03/03-02-04-02-01-02-03.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-03-02-02-02-02.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-03-01-01-02-02.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-02-02-01-01-02.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-02-01-02-01-02.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-05-01-02-01-02.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-06-01-02-02-02.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-06-02-01-02-02.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-05-02-01-01-02.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-04-01-01-02-02.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-04-02-02-02-02.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-06-01-01-01-02.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-05-01-01-02-02.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-05-02-02-02-02.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-06-02-02-01-02.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-04-01-02-01-02.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-04-02-01-01-02.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-03-02-01-01-02.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-03-01-02-01-02.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-02-02-02-02-02.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-02-01-01-02-02.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-04-02-02-01-02.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-04-01-01-01-02.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-05-02-01-02-02.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-06-02-01-01-02.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-06-01-02-01-02.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-05-01-02-02-02.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-02-01-02-02-02.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-02-02-01-02-02.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-03-01-01-01-02.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-03-02-02-01-02.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-02-01-01-01-02.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-02-02-02-01-02.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Song_Actors_01-24/Actor_02/03-02-03-01-02-02-02.wav
